id,title,district,price,negotiable,link
1098196297,Jasne pokoje 1-os. Mokotów | blisko WUM i SGH | zielone osiedle,Ochota,1090,false,https://www.olx.pl/d/oferta/jasne-pokoje-1-os-mokotow-blisko-wum-i-sgh-zielone-osiedle-CID3-ID1cjW1w.html?search_reason=search%7Corganic
1096533710,"Pokój do wynajęcia, ul. Jagiellońska | Niedaleko ALK i Ronda Starzyńskiego",Praga-Północ,1450,false,https://www.olx.pl/d/oferta/pokoj-do-wynajecia-ul-jagiellonska-niedaleko-alk-i-ronda-starzynskiego-CID3-ID1ccVwA.html?search_reason=search%7Corganic
1098358696,Komfortowy pokój jednoosobowy z balkonem - Warneńska 1,Mokotów,1250,false,https://www.olx.pl/d/oferta/komfortowy-pokoj-jednoosobowy-z-balkonem-warnenska-1-CID3-ID1ckBgQ.html?search_reason=search%7Corganic
1097373327,Pokój 1-os. Wola Ordona | 1300 zł | 5 osób + 2 łazienki i WC | 83 m²| balkon,Wola,1300,false,https://www.olx.pl/d/oferta/pokoj-1-os-wola-ordona-1300-zl-5-osob-2-lazienki-i-wc-83-m-balkon-CID3-ID1cgsWN.html?search_reason=search%7Corganic
1096331320,"Etiudy Rewolucyjnej 5/7 | Mokotów | Pokój z wyjściem na balkon | UW, SGH | wolne od zaraz",Ochota,1190,false,https://www.olx.pl/d/oferta/etiudy-rewolucyjnej-5-7-mokotow-pokoj-z-wyjsciem-na-balkon-uw-sgh-wolne-od-zaraz-CID3-ID1cc5Re.html?search_reason=search%7Corganic
1094441312,Nowy Pokój dla Chłopaka przy Metrze Księcia Janusza w 2 pokojowym mieszkaniu,Wola,1550,false,https://www.olx.pl/d/oferta/nowy-pokoj-dla-chlopaka-przy-metrze-ksiecia-janusza-w-2-pokojowym-mieszkaniu-CID3-ID1c4abe.html?search_reason=search%7Corganic
1094876493,pokój przy metrze Kabaty ( bez prowizji ),Ursynów,1100,false,https://www.olx.pl/d/oferta/pokoj-przy-metrze-kabaty-bez-prowizji-CID3-ID1c5Zoh.html?search_reason=search%7Corganic
1094053527,Bezpośrednio pokój na mordorze,Mokotów,1500,false,https://www.olx.pl/d/oferta/bezposrednio-pokoj-na-mordorze-CID3-ID1c2xiD.html?search_reason=search%7Corganic
1096337932,"Jagiellońska 55F | Praga Północ | Szafa z lustrem i wygodne biurko | ALK, AWF, SWPS, UW, PW, SGH, UKSW | wolne od 06.09",Praga-Północ,1290,false,https://www.olx.pl/d/oferta/jagiellonska-55f-praga-polnoc-szafa-z-lustrem-i-wygodne-biurko-alk-awf-swps-uw-pw-sgh-uksw-wolne-od-06-09-CID3-ID1cc7zS.html?search_reason=search%7Corganic
1096345895,"Jaracza 3 | Centrum POWIŚLE | Metro CNK 4 min, UW 15 min pieszo | UW, PW, SGH, SWPS | wolne od zaraz",Śródmieście,1350,false,https://www.olx.pl/d/oferta/jaracza-3-centrum-powisle-metro-cnk-4-min-uw-15-min-pieszo-uw-pw-sgh-swps-wolne-od-zaraz-CID3-ID1cc9Ej.html?search_reason=search%7Cpromoted
1093156390,Duży pokój 1 osobowy na Mokotowie | blisko SGGW i Mordoru | Dobra komunikacja | Sozopolska 1,Mokotów,1210,false,https://www.olx.pl/d/oferta/duzy-pokoj-1-osobowy-na-mokotowie-blisko-sggw-i-mordoru-dobra-komunikacja-sozopolska-1-CID3-ID1bYLUG.html?search_reason=search%7Cpromoted
1098682529,Pokój 1 os. wolny od 30.09. - ul. Zwierzyniecka - Mokotów.,Mokotów,1199,false,https://www.olx.pl/d/oferta/pokoj-1-os-wolny-od-30-09-ul-zwierzyniecka-mokotow-CID3-ID1clXwX.html?search_reason=search%7Cpromoted
1096150045,Pokój 1 os. wolny od 30.09. - Mokotów - ul. Bernardyńska - Dobra Komunikacja i Lokalizacja.,Mokotów,1199,false,https://www.olx.pl/d/oferta/pokoj-1-os-wolny-od-30-09-mokotow-ul-bernardynska-dobra-komunikacja-i-lokalizacja-CID3-ID1cbkHr.html?search_reason=search%7Corganic
1096212539,"Czerniakowska 22 | Mokotów | Pokój z balkonem | SGH, PW, VISTULA | wolne od 18.09",Mokotów,1550,false,https://www.olx.pl/d/oferta/czerniakowska-22-mokotow-pokoj-z-balkonem-sgh-pw-vistula-wolne-od-18-09-CID3-ID1cbAXp.html?search_reason=search%7Corganic
1094833153,"Słoneczny, nieprzechodni, w 3-pokojowym mieszkaniu, przy Metro Imielin! blisko Vistula i SGGW, szybki Internet 1 Gb/s, bezpośrednio od właściciela",Ursynów,1290,false,https://www.olx.pl/d/oferta/sloneczny-nieprzechodni-w-3-pokojowym-mieszkaniu-przy-metro-imielin-blisko-vistula-i-sggw-szybki-internet-1-gb-s-bezposrednio-od-wlasciciela-CID3-ID1c5O7f.html?search_reason=search%7Corganic
1097372460,Pokój / 5 min do METRO Wilanowska / 9 min do Łazarski / SGH / 12 min Westfield Mokotów / Domaniewska / Puławska / Niepodległości / SERWIS SPRZĄTAJĄCY,Mokotów,1350,false,https://www.olx.pl/d/oferta/pokoj-5-min-do-metro-wilanowska-9-min-do-lazarski-sgh-12-min-westfield-mokotow-domaniewska-pulawska-niepodleglosci-serwis-sprzatajacy-CID3-ID1cgsHO.html?search_reason=search%7Corganic
1092924846,"Duży, przestronny 1 osobowy pokój na Ursynowie | Metro Ursynów | Szybki dojazd do SGGW, UW i SGH | DOSTĘPNE OD ZARAZ | Puszczyka 5",Ursynów,1400,false,https://www.olx.pl/d/oferta/duzy-przestronny-1-osobowy-pokoj-na-ursynowie-metro-ursynow-szybki-dojazd-do-sggw-uw-i-sgh-dostepne-od-zaraz-puszczyka-5-CID3-ID1bXNG6.html?search_reason=search%7Corganic
1096727686,Wolny pokój od 1.10 METRO Wilanowska SGH ŁAZARSKI Lazarski mordor Westfield Mokotów,Mokotów,1400,false,https://www.olx.pl/d/oferta/wolny-pokoj-od-1-10-metro-wilanowska-sgh-lazarski-lazarski-mordor-westfield-mokotow-CID3-ID1cdKYe.html?search_reason=search%7Corganic
1096357068,"Krochmalna 3 | Centrum | Wyjście na balkon | UW, PW, WUM, SGH, SWPS | wolne od 10.09",Śródmieście,1490,false,https://www.olx.pl/d/oferta/krochmalna-3-centrum-wyjscie-na-balkon-uw-pw-wum-sgh-swps-wolne-od-10-09-CID3-ID1cccyv.html?search_reason=search%7Corganic
1097410781,"Wiślicka 3 | Ochota | Autobus 2 min, Park 2 min, kampus UW i WUM pieszo | UW, WUM | wolne od 15.09",Ochota,1250,false,https://www.olx.pl/d/oferta/wislicka-3-ochota-autobus-2-min-park-2-min-kampus-uw-i-wum-pieszo-uw-wum-wolne-od-15-09-CID3-ID1cgCFT.html?search_reason=search%7Corganic
1096199644,"Bukowskiego 2A | Praga Południe | Szafa przesuwna z lustrem | SWPS, Vistula | wolne od zaraz",Praga-Południe,1190,false,https://www.olx.pl/d/oferta/bukowskiego-2a-praga-poludnie-szafa-przesuwna-z-lustrem-swps-vistula-wolne-od-zaraz-CID3-ID1cbxBq.html?search_reason=search%7Corganic
1095814725,Pokój 20 m2 do wynajęcia W-wa Wawer - Radość blisko SKM/PKP,Wawer,1200,false,https://www.olx.pl/d/oferta/pokoj-20-m2-do-wynajecia-w-wa-wawer-radosc-blisko-skm-pkp-CID3-ID1c9Wt3.html?search_reason=search%7Corganic
992556344,Pokój Rondo wiatraczna dla pary,Praga-Południe,2200,false,https://www.olx.pl/d/oferta/pokoj-rondo-wiatraczna-dla-pary-CID3-ID15aFfi.html?search_reason=search%7Cpromoted
1091560827,Wynajem pokoj  dla  studentow,Praga-Południe,1400,false,https://www.olx.pl/d/oferta/wynajem-pokoj-dla-studentow-CID3-ID1bS4PN.html?search_reason=search%7Cpromoted
1092924846,"Duży, przestronny 1 osobowy pokój na Ursynowie | Metro Ursynów | Szybki dojazd do SGGW, UW i SGH | DOSTĘPNE OD ZARAZ | Puszczyka 5",Ursynów,1400,false,https://www.olx.pl/d/oferta/duzy-przestronny-1-osobowy-pokoj-na-ursynowie-metro-ursynow-szybki-dojazd-do-sggw-uw-i-sgh-dostepne-od-zaraz-puszczyka-5-CID3-ID1bXNG6.html?search_reason=search%7Cpromoted
1098194935,"Pokój Jednoosobowy / Single Room For Rent – BEMOWO, UL. WYKI 7 | METRO BEMOWO | WAT",Bemowo,1300,false,https://www.olx.pl/d/oferta/pokoj-jednoosobowy-single-room-for-rent-bemowo-ul-wyki-7-metro-bemowo-wat-CID3-ID1cjUFx.html?search_reason=search%7Corganic
